fold,recipient_image_path,recipient_species,recipient_group,donor_image_path,donor_species,donor_group,donor_mask_original_area_fraction,donor_foreground_pixels_after_resize,donor_foreground_pixels_outside_recipient_hard_mask,donor_foreground_fraction_of_full_composite,donor_foreground_fraction_of_donor_region,donor_foreground_fraction_alpha_weighted,donor_foreground_fraction_donor_region_alpha_weighted
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003708915845_24200.png,1,01::003708915845,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000005729596_03825.png,3,03::000005729596,0.10699283419817149,702,121,0.018730650154798762,0.02094875346260388,0.02108343318104744,0.02358015440404415
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003710145846_24827.png,1,01::003710145846,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004402187134_21113.png,4,04::004402187134,0.10563909774436091,641,97,0.01603835978835979,0.018490278307281737,0.017096705734729767,0.019710423424839973
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003710215846_22076.png,1,01::003710215846,D:\datasets\Fish4Knowledge\fish_image\fish_10\fish_003953326451_11831.png,10,10::003953326451,0.07811470006591958,4177,180,0.0033774275260343373,0.0038626609442060085,0.0035405040252953768,0.0040491665713489056
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003710575846_18834.png,1,01::003710575846,D:\datasets\Fish4Knowledge\fish_image\fish_11\fish_000005829592_03457.png,11,11::000005829592,0.1163659793814433,547,136,0.02905982905982906,0.03371343579573624,0.03044532798230648,0.03532080724835396
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003710685846_24997.png,1,01::003710685846,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004661693561_17165.png,2,02::004661693561,0.13029168085347861,3339,672,0.02625307653240614,0.02965970781656883,0.02692948281764984,0.030423885211348534
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003710795846_25167.png,1,01::003710795846,D:\datasets\Fish4Knowledge\fish_image\fish_12\fish_003424815280_19255.png,12,12::003424815280,0.11390374331550802,663,112,0.01890295358649789,0.02200825309491059,0.019842637702822685,0.023102303966879845
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003710795846_25221.png,1,01::003710795846,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_000034289596_04193.png,2,02::000034289596,0.10443037974683544,2791,525,0.01963938351039952,0.02259814049586777,0.019893579185009003,0.02289063297212124
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003710795846_25243.png,1,01::003710795846,D:\datasets\Fish4Knowledge\fish_image\fish_16\fish_000011679594_03524.png,16,16::000011679594,0.08892921960072596,532,115,0.019409282700421943,0.02235614307931571,0.020088260993361473,0.02313821017742157
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003710795846_25446.png,1,01::003710795846,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_004354557087_21761.png,5,05::004354557087,0.14105033384694401,697,53,0.010663983903420523,0.012836037781545169,0.012754063121974468,0.015351827256381512
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003713435850_19038.png,1,01::003713435850,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004264316965_09391.png,4,04::004264316965,0.13095238095238096,1065,220,0.027244582043343655,0.030990280321171997,0.0285402350127697,0.03246406465768814
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003713435850_19059.png,1,01::003713435850,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_000017139599_08597.png,4,04::000017139599,0.11148648648648649,948,251,0.029718209803457258,0.033368784897633605,0.030322115868330002,0.034046873450279236
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003713435850_25182.png,1,01::003713435850,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003631845663_21147.png,5,05::003631845663,0.12644415917843388,959,156,0.020569620253164556,0.023458646616541352,0.02180361934006214,0.02486596070230007
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003713555850_18398.png,1,01::003713555850,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000038829596_04331.png,3,03::000038829596,0.15667311411992263,923,241,0.04070945945945946,0.047134754547232545,0.04199066013097763,0.048618171364068985
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003713675850_18527.png,1,01::003713675850,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_003805336105_17796.png,3,03::003805336105,0.12302737520128824,526,44,0.010261194029850746,0.012137931034482758,0.011887792497873306,0.014062028378248215
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003714875855_13302.png,1,01::003714875855,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_000008919599_08202.png,4,04::000008919599,0.12229437229437229,1845,137,0.009015530402737563,0.010564466378778533,0.010058654472231865,0.0117868073284626
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003714895855_10791.png,1,01::003714895855,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_003760125985_15904.png,4,04::003760125985,0.1292391304347826,1161,299,0.03282828282828283,0.03784331097329452,0.033614128828048706,0.03874920681118965
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003714895855_10879.png,1,01::003714895855,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_003708535845_23878.png,3,03::003708535845,0.15192099567099568,2104,649,0.046623563218390805,0.05325783686197275,0.04724112153053284,0.053963273763656616
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003715145857_12978.png,1,01::003715145857,D:\datasets\Fish4Knowledge\fish_image\fish_16\fish_000011679594_03516.png,16,16::000011679594,0.10988532443025112,775,93,0.013210227272727273,0.015397350993377483,0.014653501100838184,0.01707957684993744
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003715285857_18975.png,1,01::003715285857,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_003470905337_22825.png,3,03::003470905337,0.15427927927927929,2492,418,0.0260192966075319,0.029934116299054712,0.027646247297525406,0.0318058542907238
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003715285857_24922.png,1,01::003715285857,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_004354567087_16105.png,5,05::004354567087,0.14606442452746474,2913,912,0.04552261156034741,0.05178875638841567,0.045698583126068115,0.05198894813656807
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003715345857_10671.png,1,01::003715345857,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_003875896262_17316.png,4,04::003875896262,0.12839080459770114,3582,979,0.035471014492753625,0.04070516818427508,0.03553563356399536,0.040779322385787964
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003715345857_15662.png,1,01::003715345857,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_000018939599_08721.png,4,04::000018939599,0.08433067375886524,2353,594,0.021354616048317517,0.02444545043005885,0.02134876139461994,0.024438748136162758
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003715345857_15785.png,1,01::003715345857,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004197056862_16607.png,3,03::004197056862,0.14191729323308272,4763,1434,0.04276256933261764,0.04815959161740999,0.04297260940074921,0.048396140336990356
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003715345857_18880.png,1,01::003715345857,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004451937210_21854.png,4,04::004451937210,0.12392857142857143,4374,949,0.027157738095238096,0.03082970567214606,0.02725355327129364,0.03093847446143627
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003715345857_22302.png,1,01::003715345857,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003722125870_10335.png,2,02::003722125870,0.13672374137490417,3559,1252,0.04823733384704296,0.054929144912911856,0.04844082146883011,0.05516086146235466
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003715345857_24988.png,1,01::003715345857,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_002600000103_02391.png,3,03::002600000103,0.19268635724331926,7269,3316,0.08803228204311352,0.09860243829913767,0.08829580992460251,0.09889760613441467
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003715345857_25133.png,1,01::003715345857,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_000082529598_06552.png,4,04::000082529598,0.10440340909090909,3259,515,0.016690973910225247,0.018897695581975633,0.017132578417658806,0.019397685304284096
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003715555857_16497.png,1,01::003715555857,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_004283446991_19506.png,5,05::004283446991,0.16157468904721653,4152,1367,0.053565830721003134,0.061043136554434226,0.05380018427968025,0.06131020560860634
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003715605857_18392.png,1,01::003715605857,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003764695997_23697.png,2,02::003764695997,0.12325004430267589,998,127,0.015837386207756578,0.017963224893917964,0.01783812791109085,0.02023252472281456
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003715605857_18946.png,1,01::003715605857,D:\datasets\Fish4Knowledge\fish_image\fish_06\fish_003516895416_09926.png,6,06::003516895416,0.13924482006543076,1162,296,0.03513770180436847,0.039672966090336416,0.03619587793946266,0.04086771979928017
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003717495859_11062.png,1,01::003717495859,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_000001099599_07818.png,4,04::000001099599,0.11514572384137602,744,74,0.011440940012368584,0.01329022988505747,0.012944662012159824,0.015037010423839092
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003717495859_16367.png,1,01::003717495859,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003588955576_25812.png,5,05::003588955576,0.13105413105413105,1282,282,0.02864689150751727,0.03309859154929577,0.029068557545542717,0.03358578309416771
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003717495859_21678.png,1,01::003717495859,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_004283446991_19425.png,5,05::004283446991,0.14598033545401967,1373,134,0.014539930555555556,0.0173552648620645,0.01637384667992592,0.01954427734017372
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003717535859_14444.png,1,01::003717535859,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004222946906_10801.png,3,03::004222946906,0.11540032679738563,1067,70,0.00756266205704408,0.00868917576961271,0.009927207604050636,0.011405937373638153
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003717635859_12172.png,1,01::003717635859,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004436767192_12112.png,3,03::004436767192,0.12335216572504708,959,263,0.034155844155844155,0.03859134262655906,0.03458622843027115,0.03907761722803116
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003717635859_20061.png,1,01::003717635859,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004336627054_26542.png,4,04::004336627054,0.10736579275905118,479,21,0.004679144385026738,0.005513258072985036,0.006882285233587027,0.008109134621918201
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003717735859_24820.png,1,01::003717735859,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004101546728_08958.png,4,04::004101546728,0.11290322580645161,563,85,0.016945773524720893,0.0199203187250996,0.018343059346079826,0.02156287617981434
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003717825859_09978.png,1,01::003717825859,D:\datasets\Fish4Knowledge\fish_image\fish_12\fish_003919206359_22512.png,12,12::003919206359,0.09311111111111112,689,238,0.03216216216216216,0.03529586237579712,0.032715074717998505,0.03590264916419983
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003717825859_20093.png,1,01::003717825859,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_000017799599_08659.png,4,04::000017799599,0.13590939373750832,1161,297,0.03569711538461538,0.04044117647058824,0.0372675396502018,0.042220305651426315
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003717825859_26134.png,1,01::003717825859,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_000069169596_04890.png,2,02::000069169596,0.1492003367003367,1816,330,0.027281746031746032,0.03229278794402583,0.027722373604774475,0.032814349979162216
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003718115859_14878.png,1,01::003718115859,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000040729596_04386.png,3,03::000040729596,0.14407407407407408,1316,398,0.043697848045674136,0.051064921734667694,0.04431457817554474,0.051785629242658615
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003725505873_09780.png,1,01::003725505873,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_000008919599_08194.png,4,04::000008919599,0.13585434173669467,951,287,0.04095904095904096,0.04708777686628384,0.042156364768743515,0.04846425727009773
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003725505873_22847.png,1,01::003725505873,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004591967447_12659.png,2,02::004591967447,0.14715608465608465,1010,229,0.033656672545561435,0.03917878528656972,0.03450915589928627,0.04017113521695137
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003725505873_22869.png,1,01::003725505873,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003381645211_26788.png,2,02::003381645211,0.1662748171368861,1019,189,0.03028846153846154,0.035667107001321,0.03210222348570824,0.037802956998348236
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003730545880_24710.png,1,01::003730545880,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004432527191_14133.png,2,02::004432527191,0.15474137931034482,847,232,0.041952983725135624,0.047609275600246255,0.04359026998281479,0.049467310309410095
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003730545880_25507.png,1,01::003730545880,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_000004249599_07978.png,4,04::000004249599,0.1072267920094007,708,148,0.022289156626506025,0.02563658409838905,0.022575287148356438,0.02596568502485752
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003730545880_25516.png,1,01::003730545880,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004205596876_21302.png,4,04::004205596876,0.14833730564067643,983,132,0.019891500904159132,0.023317435082140965,0.0212286077439785,0.02488483488559723
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003730805880_23352.png,1,01::003730805880,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004086336713_23945.png,4,04::004086336713,0.10373626373626374,679,154,0.023787457522397283,0.02696078431372549,0.02523008920252323,0.02859586849808693
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003734855888_24669.png,1,01::003734855888,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000033820001_03144.png,3,03::000033820001,0.15985093654996568,2689,664,0.03929226581454524,0.04641084783672328,0.03996610641479492,0.04720676690340042
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003735535894_16386.png,1,01::003735535894,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_004262916961_25098.png,5,05::004262916961,0.16316560820713238,1294,352,0.04417670682730924,0.05097755249818972,0.04483969882130623,0.05174260959029198
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003735685894_17523.png,1,01::003735685894,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000003089596_03730.png,3,03::000003089596,0.15005476451259583,737,181,0.03641851106639839,0.04195642095503013,0.03943170607089996,0.04542781412601471
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003735685894_18249.png,1,01::003735685894,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000013160001_01144.png,3,03::000013160001,0.16092233009708737,901,244,0.043963963963963966,0.05143338954468803,0.04473874717950821,0.05233980715274811
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003735685894_20432.png,1,01::003735685894,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004336627054_20863.png,4,04::004336627054,0.10976282404853833,720,125,0.019063596156779015,0.0218799229826711,0.020780250430107117,0.023850183933973312
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003735795894_17531.png,1,01::003735795894,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003865206237_17621.png,2,02::003865206237,0.15477477477477478,899,178,0.029845741113346747,0.034309946029298384,0.03252764418721199,0.0373929962515831
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003736085894_24501.png,1,01::003736085894,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003791256075_24158.png,2,02::003791256075,0.12654205607476635,514,24,0.005859375,0.006952491309385863,0.009096980094909668,0.010794099420309067
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003736085894_24503.png,1,01::003736085894,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003481665355_12559.png,5,05::003481665355,0.13753716163354718,620,68,0.015148139897527288,0.017712946079708258,0.017528416588902473,0.02049623802304268
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003737325897_23187.png,1,01::003737325897,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003924316368_25737.png,5,05::003924316368,0.16156045751633988,4705,1535,0.052967563837129056,0.05997733755323721,0.05353464558720589,0.06061946973204613
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003739395908_26580.png,1,01::003739395908,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004591747447_26011.png,3,03::004591747447,0.15307348901098902,777,124,0.02431372549019608,0.028252449305080883,0.0278011541813612,0.032304827123880386
2,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003743415926_25257.png,1,01::003743415926,D:\datasets\Fish4Knowledge\fish_image\fish_08\fish_000026920001_02781.png,8,08::000026920001,0.10707426376440461,936,280,0.03177845874475088,0.03644409735780294,0.032109133899211884,0.036823321133852005
